# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
mrr	Rv2528c	Rv2528c	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
mrsA	Rv3441c	Rv3441c	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
mscL	Rv0985c	Rv0985c	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
mscR	Rv2259	Rv2259	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	4
mshA	Rv0486	Rv0486	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
mshB	Rv1170	Rv1170	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
mshC	Rv2130c	Rv2130c	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
mshD	Rv0819	Rv0819	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mtc28	Rv0040c	Rv0040c	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
mtn	Rv0091	Rv0091	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
mtr	Rv2855	Rv2855	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mtrA	Rv3246c	Rv3246c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
mtrB	Rv3245c	Rv3245c	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
murA	Rv1315	Rv1315	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
murB	Rv0482	Rv0482	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
murC	Rv2152c	Rv2152c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
murD	Rv2155c	Rv2155c	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
murE	Rv2158c	Rv2158c	protein_coding	0	0	1	4	0	0	0	0	1	0	1	0	0	0	0	0	0	3
murF	Rv2157c	Rv2157c	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
murG	Rv2153c	Rv2153c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
murI	Rv1338	Rv1338	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
murX	Rv2156c	Rv2156c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
mutA	Rv1492	Rv1492	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mutB	Rv1493	Rv1493	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
mutT1	Rv2985	Rv2985	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
mutT3	Rv0413	Rv0413	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
mutT4	Rv3908	Rv3908	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
mutY	Rv3589	Rv3589	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
mycP1	Rv3883c	Rv3883c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
mycP2	Rv3886c	Rv3886c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
mycP3	Rv0291	Rv0291	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
mycP4	Rv3449	Rv3449	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
mycP5	Rv1796	Rv1796	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
nadA	Rv1594	Rv1594	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
nadB	Rv1595	Rv1595	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
nadC	Rv1596	Rv1596	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
nadD	Rv2421c	Rv2421c	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
nadE	Rv2438c	Rv2438c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nadR	Rv0212c	Rv0212c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nagA	Rv3332	Rv3332	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
nanT	Rv1902c	Rv1902c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
narG	Rv1161	Rv1161	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
narH	Rv1162	Rv1162	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
narI	Rv1164	Rv1164	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
narJ	Rv1163	Rv1163	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
narK1	Rv2329c	Rv2329c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
narK2	Rv1737c	Rv1737c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
narK3	Rv0261c	Rv0261c	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
narL	Rv0844c	Rv0844c	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
narX	Rv1736c	Rv1736c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
nat	Rv3566c	Rv3566c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ndh	Rv1854c	Rv1854c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ndhA	Rv0392c	Rv0392c	protein_coding	1	0	1	14	0	0	0	0	12	1	1	0	0	0	0	0	0	2
ndkA	Rv2445c	Rv2445c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nei	Rv3297	Rv3297	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
nicT	Rv2856	Rv2856	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nirB	Rv0252	Rv0252	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
nirD	Rv0253	Rv0253	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
nlhH	Rv1399c	Rv1399c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nmtR	Rv3744	Rv3744	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
nrdB	Rv0233	Rv0233	protein_coding	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0
nrdE	Rv3051c	Rv3051c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
nrdF1	Rv1981c	Rv1981c	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
nrdF2	Rv3048c	Rv3048c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
nrdH	Rv3053c	Rv3053c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nrdI	Rv3052c	Rv3052c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nrdR	Rv2718c	Rv2718c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nrdZ	Rv0570	Rv0570	protein_coding	0	0	1	7	0	0	0	0	7	0	1	0	0	0	0	0	0	0
nrp	Rv0101	Rv0101	protein_coding	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0
nth	Rv3674c	Rv3674c	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
nuoA	Rv3145	Rv3145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nuoB	Rv3146	Rv3146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nuoC	Rv3147	Rv3147	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
nuoD	Rv3148	Rv3148	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
nuoE	Rv3149	Rv3149	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
nuoF	Rv3150	Rv3150	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
nuoG	Rv3151	Rv3151	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
nuoH	Rv3152	Rv3152	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nuoI	Rv3153	Rv3153	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nuoJ	Rv3154	Rv3154	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nuoK	Rv3155	Rv3155	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nuoL	Rv3156	Rv3156	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
nuoM	Rv3157	Rv3157	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nuoN	Rv3158	Rv3158	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nusA	Rv2841c	Rv2841c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
nusB	Rv2533c	Rv2533c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
obg	Rv2440c	Rv2440c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ogt	Rv1316c	Rv1316c	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
omt	Rv1153c	Rv1153c	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	1
opcA	Rv1446c	Rv1446c	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
oppA	Rv1280c	Rv1280c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
oppB	Rv1283c	Rv1283c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
oppC	Rv1282c	Rv1282c	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
oppD	Rv1281c	Rv1281c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
orn	Rv2511	Rv2511	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
otsB1	Rv2006	Rv2006	protein_coding	1	0	2	4	0	0	0	0	3	1	2	0	0	0	0	0	0	1
oxcA	Rv0118c	Rv0118c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
oxyS	Rv0117	Rv0117	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pabC	Rv0812	Rv0812	protein_coding	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	3
pafA	Rv2097c	Rv2097c	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
pafB	Rv2096c	Rv2096c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
pafC	Rv2095c	Rv2095c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
panB	Rv2225	Rv2225	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
panC	Rv3602c	Rv3602c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
panD	Rv3601c	Rv3601c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
papA1	Rv3824c	Rv3824c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
papA2	Rv3820c	Rv3820c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
papA3	Rv1182	Rv1182	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
papA4	Rv1528c	Rv1528c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
papA5	Rv2939	Rv2939	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
parA	Rv3918c	Rv3918c	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
parB	Rv3917c	Rv3917c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
parD1	Rv1960c	Rv1960c	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
parD2	Rv2142A	Rv2142A	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
parE1	Rv1959c	Rv1959c	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
parE2	Rv2142c	Rv2142c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pbpA	Rv0016c	Rv0016c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
pbpB	Rv2163c	Rv2163c	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
pcaA	Rv0470c	Rv0470c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pcd	Rv3293	Rv3293	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pckA	Rv0211	Rv0211	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pcnA	Rv3907c	Rv3907c	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
pcp	Rv0319	Rv0319	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	3
pdc	Rv0853c	Rv0853c	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	1
pdxH	Rv2607	Rv2607	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pepA	Rv0125	Rv0125	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
pepB	Rv2213	Rv2213	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
pepC	Rv0800	Rv0800	protein_coding	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	2
pepD	Rv0983	Rv0983	protein_coding	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	5
pepE	Rv2089c	Rv2089c	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pepN	Rv2467	Rv2467	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
pepQ	Rv2535c	Rv2535c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pepR	Rv2782c	Rv2782c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pfkA	Rv3010c	Rv3010c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pfkB	Rv2029c	Rv2029c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pflA	Rv3138	Rv3138	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
pgk	Rv1437	Rv1437	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pgmA	Rv3068c	Rv3068c	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
pgsA1	Rv2612c	Rv2612c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pgsA3	Rv2746c	Rv2746c	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pheA	Rv3838c	Rv3838c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
pheS	Rv1649	Rv1649	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
pheT	Rv1650	Rv1650	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
phoH1	Rv2368c	Rv2368c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
phoH2	Rv1095	Rv1095	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
phoP	Rv0757	Rv0757	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
phoR	Rv0758	Rv0758	protein_coding	0	0	1	3	0	0	0	0	2	0	1	0	0	0	0	0	0	1
phoT	Rv0820	Rv0820	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
phoY1	Rv3301c	Rv3301c	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
phoY2	Rv0821c	Rv0821c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
php	Rv0230c	Rv0230c	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
phyA	Rv3397c	Rv3397c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
pimA	Rv2610c	Rv2610c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
pimB	Rv2188c	Rv2188c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pimE	Rv1159	Rv1159	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pip	Rv0840c	Rv0840c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pirG	Rv3810	Rv3810	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pitA	Rv0545c	Rv0545c	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pknA	Rv0015c	Rv0015c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
pknB	Rv0014c	Rv0014c	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
pknD	Rv0931c	Rv0931c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
pknE	Rv1743	Rv1743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pknF	Rv1746	Rv1746	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pknH	Rv1266c	Rv1266c	protein_coding	0	1	1	3	0	0	0	0	2	0	1	0	0	0	0	0	1	1
pknI	Rv2914c	Rv2914c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
pknJ	Rv2088	Rv2088	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	4
pknK	Rv3080c	Rv3080c	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
pknL	Rv2176	Rv2176	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pks1	Rv2946c	Rv2946c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
pks10	Rv1660	Rv1660	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pks11	Rv1665	Rv1665	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pks12	Rv2048c	Rv2048c	protein_coding	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0
pks13	Rv3800c	Rv3800c	protein_coding	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	1	0
pks15	Rv2947c	Rv2947c	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
pks16	Rv1013	Rv1013	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
pks17	Rv1663	Rv1663	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
pks2	Rv3825c	Rv3825c	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
pks3	Rv1180	Rv1180	protein_coding	1	0	0	4	0	0	0	0	1	0	0	1	0	0	1	0	0	3
pks4	Rv1181	Rv1181	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3
pks5	Rv1527c	Rv1527c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
pks6	Rv0405	Rv0405	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
pks7	Rv1661	Rv1661	protein_coding	0	1	1	2	0	0	0	0	2	0	1	0	0	0	0	0	1	0
pks8	Rv1662	Rv1662	protein_coding	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	2
pks9	Rv1664	Rv1664	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
plcA	Rv2351c	Rv2351c	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	1
plcB	Rv2350c	Rv2350c	protein_coding	0	3	1	2	0	0	0	0	1	0	1	0	0	0	0	0	3	1
plcC	Rv2349c	Rv2349c	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	4
plsB1	Rv1551	Rv1551	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	4
plsB2	Rv2482c	Rv2482c	protein_coding	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	3
plsC	Rv2483c	Rv2483c	protein_coding	0	1	1	3	0	0	0	0	1	0	1	0	0	0	0	0	1	2
pmmB	Rv3308	Rv3308	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
pncA	Rv2043c	Rv2043c	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pncB1	Rv1330c	Rv1330c	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pncB2	Rv0573c	Rv0573c	protein_coding	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	3
pntAa	Rv0155	Rv0155	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
pntAb	Rv0156	Rv0156	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
pntB	Rv0157	Rv0157	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
polA	Rv1629	Rv1629	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ponA1	Rv0050	Rv0050	protein_coding	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ponA2	Rv3682	Rv3682	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
ppa	Rv3628	Rv3628	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ppdK	Rv1127c	Rv1127c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ppgK	Rv2702	Rv2702	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ppiA	Rv0009	Rv0009	protein_coding	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	4
ppiB	Rv2582	Rv2582	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ppk1	Rv2984	Rv2984	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ppk2	Rv3232c	Rv3232c	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ppm1	Rv2051c	Rv2051c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ppnK	Rv1695	Rv1695	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
ppsA	Rv2931	Rv2931	protein_coding	0	6	5	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0
ppsB	Rv2932	Rv2932	protein_coding	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	11
ppsC	Rv2933	Rv2933	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ppsD	Rv2934	Rv2934	protein_coding	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0
ppsE	Rv2935	Rv2935	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1
pptT	Rv2794c	Rv2794c	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
prcA	Rv2109c	Rv2109c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
prcB	Rv2110c	Rv2110c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
prfA	Rv1299	Rv1299	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
prfB	Rv3105c	Rv3105c	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
proA	Rv2427c	Rv2427c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
proB	Rv2439c	Rv2439c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
proC	Rv0500	Rv0500	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	1
proS	Rv2845c	Rv2845c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
proV	Rv3758c	Rv3758c	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
proW	Rv3757c	Rv3757c	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
proX	Rv3759c	Rv3759c	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
proZ	Rv3756c	Rv3756c	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
prpC	Rv1131	Rv1131	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
prrA	Rv0903c	Rv0903c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
prrB	Rv0902c	Rv0902c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
prsA	Rv1017c	Rv1017c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
